time_sec,z,phi,theta,z_dot,phi_dot,theta_dot,cmd_force_z,cmd_torque_x,cmd_torque_y
0.19126462936401367,0.49964540240779376,-2.949178502769388e-11,1.509616163280316e-06,0.0006670757576429494,-6.719087117385316e-06,-2.911556634983659e-08,117.77284223997161,-1.1417871250904432e-08,2.1132659394976216e-07
0.2012495994567871,0.4996519673680503,-2.959314658571856e-11,1.5093286269453368e-06,0.0006479202732261538,-6.719128998194067e-06,-2.8461593401371905e-08,117.77350657876866,-8.260365352667776e-09,2.04475758665279e-07
0.21123027801513672,0.49965834381179314,-2.967473464399179e-11,1.5090475187646e-06,0.000629316490466477,-6.71916009687293e-06,-2.782594275574351e-08,117.77416495053974,-6.642411581707364e-09,2.009172514125246e-07
0.22135424613952637,0.49966453722540743,-2.9737371336111846e-11,1.5087727092380811e-06,0.0006112572263600923,-6.719188128703939e-06,-2.7199757823933277e-08,117.7748040205617,-7.861828559690975e-09,1.9912367370256145e-07
0.23128676414489746,0.499670552965369,-2.978256733262948e-11,1.5085041199866727e-06,0.0005937261618409274,-6.719224534132171e-06,-2.6584551535175906e-08,117.77542221999305,-1.1994799539900847e-08,1.9159813586730468e-07
0.24124646186828613,0.49967639621835475,-2.981245498688683e-11,1.5082415664721919e-06,0.0005767060529334613,-6.719267476086992e-06,-2.598635308914444e-08,117.77602026549398,-7.798524563097653e-09,1.910160253269788e-07
0.2512795925140381,0.49968207200195613,-2.982970192997796e-11,1.5079849751124013e-06,0.0005601803017427487,-6.71929668681192e-06,-2.5394886233756596e-08,117.77659917336793,-6.146684281352344e-09,1.8519391997359747e-07
0.2612745761871338,0.4996875851724215,-2.983740387416291e-11,1.5077341930687901e-06,0.0005441331464220014,-6.719324841791436e-06,-2.4824256020934505e-08,117.77715990305065,-9.121156057875779e-09,1.7655308044706164e-07
0.27127885818481445,0.49969294043275053,-2.983896439198249e-11,1.5074889852393187e-06,0.0005285496096866891,-6.719362261825743e-06,-2.4272415271385684e-08,117.77770333201823,-9.901910619572463e-09,1.766729452179483e-07
0.2813379764556885,0.49969814234016724,-2.983796672649497e-11,1.5072492896924875e-06,0.0005134154324187529,-6.71939522627179e-06,-2.3724292485586884e-08,117.77823026654681,-4.367012152069194e-09,1.7242743276940642e-07
0.291363000869751,0.4997031953129531,-2.9838037792695286e-11,1.5070150117490681e-06,0.000498716999136558,-6.719417880049275e-06,-2.3184764265977593e-08,117.7787413497868,-8.689208660754566e-09,1.7316609120937576e-07
0.3012673854827881,0.49970810363617396,-2.984271514388751e-11,1.5067861307492561e-06,0.0004844412268916234,-6.719450250588499e-06,-2.2648444834339842e-08,117.77923720966079,-6.70170968459366e-09,1.6801984765654754e-07
0.31124210357666016,0.49971287146692733,-2.985531669664207e-11,1.5065625242087546e-06,0.0004705755473221083,-6.719478246340358e-06,-2.212834930716568e-08,117.77971842714409,-7.693406132644465e-09,1.627222511405707e-07
0.3212544918060303,0.4997175028392698,-2.9878822438399504e-11,1.5063440392631073e-06,0.00045710786468873294,-6.719507280269108e-06,-2.1618962648337247e-08,117.7801855187971,-6.244630471573254e-09,1.6366051671518056e-07
0.33127927780151367,0.4997220016686549,-2.991577082434683e-11,1.5061306509777935e-06,0.00044402650703299467,-6.719531811283822e-06,-2.111331012178725e-08,117.78063896530067,-5.872529128779502e-09,1.5748815587052212e-07
0.3411698341369629,0.49972637168275486,-2.996817024043827e-11,1.5059222210292407e-06,0.00043128357024758453,-6.719556928146193e-06,-2.0623608912151832e-08,117.78107921213345,-7.907223356119764e-09,1.5356931163182375e-07
0.35132431983947754,0.4997306163541982,-3.003743368355623e-11,1.5057186074225588e-06,0.000418942866975347,-6.719583592750303e-06,-2.0152199144792128e-08,117.7815155248001,-3.771208738519161e-09,1.4450869107764108e-07
0.36133384704589844,0.4997347396097252,-3.012433469202557e-11,1.505519576461066e-06,0.00040696160422568956,-6.719603028053855e-06,-1.9696965169681855e-08,117.7819305116742,-7.397251522260617e-09,1.4839596053708992e-07
0.3712739944458008,0.49973874494813575,-3.022899093912929e-11,1.5053251472834544e-06,0.00039532335684805035,-6.719628159353136e-06,-1.9282961302857542e-08,117.78272207359814,-4.363652873068391e-09,1.4198936419337893e-07
0.3812379837036133,0.49974263573866945,-3.0363961982050716e-11,1.50511647291113e-06,0.00038401727030105346,-6.719651074834523e-06,-1.879229546237453e-08,117.78272207359814,-4.363652873068391e-09,1.4198936419337893e-07
0.3912069797515869,0.4997464152500642,-3.048880368339396e-11,1.50494973482474e-06,0.00037303380554122616,-6.7196701393938055e-06,-1.8350326278189023e-08,117.78310108240093,-5.705915353919344e-09,1.401252793260116e-07
0.40113019943237305,0.4997500866583823,-3.064107194278592e-11,1.5047686314603374e-06,0.00036236388107194266,-6.7196922928058415e-06,-1.7916685626272705e-08,117.78346942433592,-5.148115993398872e-09,1.3559104284840973e-07
0.4111173152923584,0.4997536530502886,-3.080544201401676e-11,1.5045917836891662e-06,0.000351998669521986,-6.719714304707113e-06,-1.7498654883210266e-08,117.78417521782407,-4.166828734483707e-09,1.2700755861079494e-07
0.421267032623291,0.49975711742545953,-3.097927406661304e-11,1.5044190185563652e-06,0.00034192957514403714,-6.719737032797274e-06,-1.709625951206876e-08,117.78417521782407,-4.166828734483707e-09,1.2700755861079494e-07
0.4311540126800537,0.49976048269882223,-3.1159621829975785e-11,1.5042502334894471e-06,0.00033214822037604016,-6.719755314252602e-06,-1.6702066107944808e-08,117.7845131865481,-5.51255637318282e-09,1.2412199337091812e-07
0.44133853912353516,0.4997637517026912,-3.134334518214575e-11,1.5040853440566239e-06,0.00032264644301855804,-6.719775606410651e-06,-1.6315242201441493e-08,117.78484157188919,-4.048177044448098e-09,1.2299418144720575e-07
0.451183557510376,0.49976692718904797,-3.1545502481440505e-11,1.5039083982604953e-06,0.0003134163089753821,-6.7197906187737494e-06,-1.5935350177435025e-08,117.78547055744465,-5.821935641914244e-09,1.1778913100272959e-07
0.46120715141296387,0.49977001183160763,-3.170809939162059e-11,1.503766974436103e-06,0.00030445008348783183,-6.7198061866325615e-06,-1.556629094678946e-08,117.78547055744465,-5.821935641914244e-09,1.1778913100272959e-07
0.4712700843811035,0.49977300822795256,-3.189999051870339e-11,1.5035981680882803e-06,0.0002957402517359643,-6.719828734623256e-06,-1.5164008474773592e-08,117.78606421717602,-4.13799165505796e-09,1.0989408213632479e-07
0.4813652038574219,0.4997759189016914,-3.206505364594227e-11,1.5034484983799307e-06,0.00028727951009649454,-6.719844725978822e-06,-1.4809712750784591e-08,117.78634841234663,-2.3904904505531177e-09,1.0782716593563113e-07
0.4912552833557129,0.49977874630449054,-3.2203952655444285e-11,1.5033167524722692e-06,0.000279060754863659,-6.719857525238685e-06,-1.4502573378033493e-08,117.78662447937359,-4.865896806142966e-09,1.1009201229990329e-07
0.5013430118560791,0.4997814928181024,-3.235920748069679e-11,1.5031594551747245e-06,0.0002710770824443661,-6.719870057191006e-06,-1.4163490190325653e-08,117.78689267493884,-2.134591194774549e-09,1.0775368022332421e-07
0.5113348960876465,0.4997841607562274,-3.247315010296194e-11,1.5030338371788945e-06,0.00026332177336502193,-6.71988624256861e-06,-1.3821644837596668e-08,117.78689267493884,-2.134591194774549e-09,1.0775368022332421e-07
0.5212259292602539,0.4997867523665316,-3.2585134910220146e-11,1.5028974652513603e-06,0.0002557883124612029,-6.719896256763317e-06,-1.3488661144079115e-08,117.78715320021273,-3.3647793527130654e-09,1.0375735199318059e-07
0.5312840938568115,0.499789269832453,-3.269025074678779e-11,1.5027512132718806e-06,0.0002484703540067857,-6.719908570485894e-06,-1.3169429417304792e-08,117.78740626883808,-2.4106901926057578e-09,9.84133534213949e-08
0.5412900447845459,0.49979171527495175,-3.276245623125841e-11,1.502634347365767e-06,0.00024136173113311677,-6.719922103532568e-06,-1.2862770247156952e-08,117.78765210117696,-5.653042428263588e-09,9.747195644019269e-08
0.5511507987976074,0.49979409075433245,-3.2828949480966764e-11,1.5025073950766947e-06,0.00023445646350252387,-6.719939612736897e-06,-1.2558112578338158e-08,117.78812291483224,-5.006498454522557e-09,9.480453829618929e-08
0.561366081237793,0.49979639827216715,-3.2882333303237895e-11,1.5023834851917131e-06,0.0002277487533796558,-6.7199495433654825e-06,-1.2255878541241554e-08,117.78834826480546,-4.247508430914315e-09,8.827205951952855e-08
0.5713152885437012,0.4997986397727097,-3.2924453196527735e-11,1.502262543609963e-06,0.0002212329337680741,-6.719968657809815e-06,-1.1965738557747052e-08,117.78856716956861,-2.3918831672242735e-09,8.66765913348777e-08
0.5812222957611084,0.499800817144583,-3.296045049167077e-11,1.502132736110404e-06,0.00021490352092122224,-6.719983420505116e-06,-1.1691384123044782e-08,117.78856716956861,-2.3918831672242735e-09,8.66765913348777e-08
0.5911235809326172,0.49980293222241273,-3.2984136925141294e-11,1.5020289793443741e-06,0.0002087551856837309,-6.719991856255237e-06,-1.1419007704736562e-08,117.78898638163878,-2.9854493486733413e-09,8.425076711282564e-08
0.6011629104614258,0.49980498678842483,-3.300916095485546e-11,1.5019051786083523e-06,0.00020278275464078225,-6.719999495720158e-06,-1.1146889402929217e-08,117.78918703339806,-1.3858399861704784e-09,8.439830362187706e-08
0.6113197803497314,0.49980698257378703,-3.303114503419616e-11,1.5017954215185718e-06,0.00019698118391751063,-6.720010071899114e-06,-1.0857092970272015e-08,117.78918703339806,-1.3858399861704784e-09,8.439830362187706e-08
0.6213343143463135,0.49980892126013593,-3.305532075641276e-11,1.5016882990235547e-06,0.00019134559172239335,-6.72001613541868e-06,-1.0620370921137882e-08,117.78938195731513,-2.281455844556357e-09,8.370691176318168e-08
0.6312785148620605,0.4998108044810828,-3.308119208521658e-11,1.5015941208218407e-06,0.00018587123582955423,-6.720028778338692e-06,-1.0362495304389956e-08,117.78957129182356,-5.212792578666858e-09,7.975119698140631e-08
0.6412091255187988,0.49981263382345814,-3.311680350214374e-11,1.5014918623220623e-06,0.00018055349498960024,-6.72004636102811e-06,-1.0115407622421985e-08,117.78975521025767,-2.489646626011033e-09,7.747406766643594e-08
0.6513299942016602,0.4998144108286733,-3.316177348502411e-11,1.5013920407931912e-06,0.00017538789199732246,-6.7200572930008456e-06,-9.872819741370792e-09,117.78993388498579,-3.3011687715009397e-09,7.798758170501907e-08
0.6612546443939209,0.49981613699414207,-3.322423085953752e-11,1.5012850430262421e-06,0.00017037008377295405,-6.720068423679371e-06,-9.630681222664156e-09,117.79010743262845,-1.57321229307672e-09,7.631006238711935e-08
0.6713302135467529,0.49981781377439055,-3.3286704616109575e-11,1.5011996456916107e-06,0.00016549583042338746,-6.720073078654588e-06,-9.396679533767933e-09,117.79027600685536,-2.0847576009258573e-10,7.154498892457395e-08
0.6812889575958252,0.49981944258225275,-3.3377974906627e-11,1.5010977532571513e-06,0.00016076102246349524,-6.7200774904749065e-06,-9.174473316545588e-09,117.79043977673963,-3.1902239877590333e-09,7.00816571424373e-08
0.6912224292755127,0.49982102479022633,-3.347557172763818e-11,1.501007425784714e-06,0.00015616168087982272,-6.720085790392717e-06,-8.957349352033961e-09,117.79059885012364,5.269776498853518e-10,6.807502832967272e-08
0.7013907432556152,0.4998225617315202,-3.358694421958384e-11,1.5009192272341865e-06,0.00015169392185815454,-6.7200870885188585e-06,-8.746963433629553e-09,117.79075336778524,-2.31143296603592e-09,6.556991296625958e-08
0.7113018035888672,0.4998240547011515,-3.371142950416979e-11,1.5008330848332185e-06,0.0001473539800643494,-6.720096267519214e-06,-8.523427917548316e-09,117.7909034786783,-1.692099625347221e-09,6.408106464385332e-08
0.7213096618652344,0.49982550495715566,-3.3847893621492056e-11,1.5007489598693086e-06,0.00014313820743386074,-6.720104380132834e-06,-8.340822396808605e-09,117.7910492917776,-3.3765850835851263e-09,6.661709219674128e-08
0.731276273727417,0.4998269137215902,-3.399478072491465e-11,1.5006669027207461e-06,0.00013904304921400295,-6.720116155344823e-06,-8.133268257757294e-09,117.79119093198831,-1.9343730766480105e-09,6.595119909739988e-08
0.7412278652191162,0.4998282821815328,-3.413431383161535e-11,1.5005948111563085e-06,0.00013506505234010756,-6.720124897583881e-06,-7.929707459632941e-09,117.79132851083469,-2.771955377040003e-09,6.324538595614548e-08
0.7512679100036621,0.49982961149004707,-3.4295490930825214e-11,1.5005165893155308e-06,0.0001312008602226081,-6.720134001501082e-06,-7.737961899658312e-09,117.79146216203512,-1.1190066147998001e-09,5.695602921934606e-08
0.7612714767456055,0.49983090276723624,-3.446082371286063e-11,1.5004401907992177e-06,0.0001274472236525067,-6.720140721390757e-06,-7.558886933994917e-09,117.79159199607327,-2.989117375493122e-09,5.8115894312205096e-08
0.7712600231170654,0.4998321571012141,-3.462781414869126e-11,1.5003655986416364e-06,0.0001238009834100501,-6.72014966659444e-06,-7.378350418720847e-09,117.79171811184982,-4.800274873775767e-10,5.696852867047297e-08
0.7811989784240723,0.49983337554895685,-3.4793941157467275e-11,1.5002927932026379e-06,0.0001202590636277636,-6.720150261179252e-06,-7.20086253752975e-09,117.79184061470923,6.245574795185616e-10,5.639383881574089e-08
0.7911608219146729,0.49983455913716224,-3.49567537598582e-11,1.5002217521689333e-06,0.0001168184753168169,-6.720153304228089e-06,-7.0254686125111735e-09,117.79195960541433,-3.993275145448838e-09,5.5501228576546047e-08
0.8011674880981445,0.4998357088631044,-3.511396029530413e-11,1.5001524494721921e-06,0.00011347631643527169,-6.72016576509125e-06,-6.852994428973827e-09,117.79207520346462,-1.066824334601535e-09,5.446959491783865e-08
0.8111882209777832,0.4998368256955727,-3.5263510098328284e-11,1.500084852316142e-06,0.00011022977700543389,-6.720170333971299e-06,-6.684479155027768e-09,117.79218748416824,-1.3182934206074082e-09,5.265390326525399e-08
0.821183443069458,0.4998379105574617,-3.54036654217432e-11,1.5000189121005704e-06,0.00010706704172332335,-6.7201763491356575e-06,-6.520208834316188e-09,117.79229656439497,-2.2460787335934485e-09,5.2216898950574464e-08
0.8313138484954834,0.4998389643090352,-3.5533061052054e-11,1.4999546040599442e-06,0.00010400397589098692,-6.720180569612144e-06,-6.358744616997571e-09,117.7924047167678,1.7236487827310132e-09,5.03890668964585e-08
0.8413550853729248,0.4998399879235099,-3.565074848769547e-11,1.499891876919745e-06,0.00010103001100295952,-6.720176758239006e-06,-6.218943144139709e-09,117.79260719801593,-6.583603636214908e-10,5.020424938793899e-08
0.8512659072875977,0.4998409822682954,-3.575622483933779e-11,1.4998306540927305e-06,9.814109483374003e-05,-6.720181606832576e-06,-6.05357510580486e-09,117.79260719801593,-6.583603636214908e-10,5.020424938793899e-08
0.86134934425354,0.49984194817891664,-3.584944575529057e-11,1.499770972418528e-06,9.533455841178118e-05,-6.720186016184005e-06,-5.901090056500405e-09,117.79270392404035,-2.1384292774040414e-09,4.5507470194938726e-08
0.8711779117584229,0.499842886466089,-3.593081830592146e-11,1.4997127376313192e-06,9.260804310993406e-05,-6.720194579157519e-06,-5.761901383796708e-09,117.79279794687453,-2.1464254878686417e-09,4.228382000093234e-08
0.8814079761505127,0.49984379791767425,-3.6001180224930204e-11,1.4996558447790856e-06,8.995931311435142e-05,-6.720202537070966e-06,-5.6300593780209605e-09,117.79288934522847,-1.6235310248968737e-09,4.196922579087492e-08
0.8913402557373047,0.4998446832995315,-3.6061763457027123e-11,1.499600270191263e-06,8.73861949285503e-05,-6.720207762112793e-06,-5.496574872781182e-09,117.79297817878948,-5.661343468674196e-10,4.4455278432400935e-08
0.9012601375579834,0.4998455433560561,-3.611414299850546e-11,1.49954606432758e-06,8.48865634135059e-05,-6.720210449348062e-06,-5.3597465204582486e-09,117.7930644994367,-9.184702946113399e-10,4.2221259205846295e-08
0.911360502243042,0.4998463787966781,-3.616017263339095e-11,1.4994931939932062e-06,8.245136207673319e-05,-6.720213589495825e-06,-5.226835714651452e-09,117.79314838500181,-2.514584773044559e-10,4.377225212674751e-08
0.9211905002593994,0.49984719026906443,-3.620191370926267e-11,1.499441675528217e-06,8.008589096402982e-05,-6.720217922424084e-06,-5.091675698614408e-09,117.79323157220907,-4.4105418050416345e-09,4.116701685097368e-08
0.9312407970428467,0.4998479784671841,-3.6241555395684995e-11,1.499391462477936e-06,7.77894313509771e-05,-6.720232447465133e-06,-4.965595721722142e-09,117.7933124055696,-5.148599177204338e-10,3.705989533829557e-08
0.9413261413574219,0.49984874407036145,-3.628133199947868e-11,1.499342445202136e-06,7.556000478850878e-05,-6.720235845654144e-06,-4.848639921063528e-09,117.79339064259287,-2.1884669198363182e-09,3.8889699412181233e-08
0.951235294342041,0.4998494877370522,-3.632344170871829e-11,1.4992946257866607e-06,7.339545654578608e-05,-6.720243895705176e-06,-4.7280642363477215e-09,117.79346634678674,-1.3090998441517288e-09,3.73622975925747e-08
0.9612939357757568,0.49985021010445996,-3.636996509355791e-11,1.499247984848799e-06,7.129368940481264e-05,-6.720249328388912e-06,-4.61294628480835e-09,117.79353963788489,-1.5547289020437227e-09,3.473953175125999e-08
0.9713351726531982,0.499850911801179,-3.6422790066074454e-11,1.4992024570029209e-06,6.925861353541344e-05,-6.720253056281545e-06,-4.50211896344431e-09,117.79361064248539,5.209975480549578e-10,3.715690177243103e-08
0.9813218116760254,0.4998515934599213,-3.6483546435161824e-11,1.4991580715584522e-06,6.727640240704956e-05,-6.720254131923404e-06,-4.387928702247011e-09,117.79367803986864,-3.4285995076030473e-09,3.4076810368280364e-08
0.9912641048431396,0.499852255615997,-3.6553548415532254e-11,1.4991147793481118e-06,6.535576268286967e-05,-6.720262425004053e-06,-4.2807470536604885e-09,117.79374479578317,1.088886114088139e-09,3.481453394148237e-08
1.0012545585632324,0.49985289885976547,-3.663375166513511e-11,1.4990725659438192e-06,6.34848485507612e-05,-6.72025900154669e-06,-4.17482268485545e-09,117.79380845008362,-7.605551952116762e-11,3.0220853699733374e-08
1.0112180709838867,0.4998535236961043,-3.6724722607646357e-11,1.4990313401475702e-06,6.167209172295798e-05,-6.720261465837197e-06,-4.078876551266059e-09,117.79387153113048,-1.8761974057701636e-09,3.182721671803057e-08
1.0213210582733154,0.49985413069278556,-3.6826624669735824e-11,1.4989910948450567e-06,5.991132844404758e-05,-6.7202666112092095e-06,-3.981198878212222e-09,117.79393168817188,8.980970914868047e-11,2.992601171036835e-08
1.0314500331878662,0.4998547203469381,-3.693921711468187e-11,1.4989517940977457e-06,5.819546042668111e-05,-6.720268321181114e-06,-3.8897527939634876e-09,117.79399007288441,-2.4967931307531832e-09,2.6609687056242115e-08
1.0414578914642334,0.499855293109532,-3.706186982018503e-11,1.4989133575777508e-06,5.652813550617861e-05,-6.720278991804539e-06,-3.804159517114142e-09,117.79404809849594,-3.3516439051223257e-09,3.051049374605541e-08
1.0513508319854736,0.4998558494642576,-3.719359368245676e-11,1.4988758396592401e-06,5.4908957685039056e-05,-6.7202905705770574e-06,-3.709293662536803e-09,117.79410459612657,-1.0674721566752976e-09,2.9743391279438147e-08
1.0614237785339355,0.499856389894697,-3.733308077319308e-11,1.4988392578131636e-06,5.3341199648401845e-05,-6.720291663429105e-06,-3.625680538625964e-09,117.79415938969356,2.3700304366616742e-09,2.9679127768258984e-08
1.0716395378112793,0.4998569148975795,-3.747875726813165e-11,1.4988036012511107e-06,5.1818563042007573e-05,-6.720282063319522e-06,-3.5249636820464507e-09,117.79421139522137,1.6803286539968099e-09,2.8286972104940578e-08
1.0813143253326416,0.49985742489907825,-3.762884544845782e-11,1.4987688387399584e-06,5.03305390997105e-05,-6.720276974187235e-06,-3.4356197799529235e-09,117.79426183000268,-2.399620908227762e-09,3.131773531478421e-08
1.0912353992462158,0.49985792026387316,-3.7781432939143015e-11,1.4987350122430587e-06,4.8892981382556226e-05,-6.720286565986364e-06,-3.342036268522438e-09,117.79431295810922,-2.394370612369967e-09,2.6747695631296198e-08
1.101311445236206,0.49985840148620847,-3.7934543328482266e-11,1.4987020558267642e-06,4.749740647980078e-05,-6.720294789502134e-06,-3.2563375955462305e-09,117.79436076239762,-1.2663390665940133e-09,2.9000627201763995e-08
1.111276626586914,0.49985886897113435,-3.808621146324213e-11,1.4986699874672291e-06,4.614133625692082e-05,-6.7202992345859505e-06,-3.1674246401829213e-09,117.79440696837007,-7.495929441395099e-10,2.7172354758603356e-08
1.1212646961212158,0.4998593231064713,-3.8234554482361074e-11,1.4986387770756323e-06,4.482349913557201e-05,-6.720303128088697e-06,-3.0840941651144753e-09,117.79445192542046,-1.495664164567756e-09,2.5483678160742596e-08
1.1312644481658936,0.49985976426886103,-3.837784007733053e-11,1.498608372224616e-06,4.35428730988713e-05,-6.720308690505446e-06,-3.0054108842228415e-09,117.79449573583763,-1.1456482082450314e-09,2.4466916459867094e-08
1.1411983966827393,0.49986019282516597,-3.851454822684955e-11,1.498578733534768e-06,4.229850292627528e-05,-6.720310988529095e-06,-2.9315030879759147e-09,117.79453839191223,7.580846428031918e-10,2.1745510175516514e-08
1.1513488292694092,0.49986060914302743,-3.86434235413286e-11,1.4985497930145582e-06,4.1092884199200584e-05,-6.720307496120548e-06,-2.8632431600813215e-09,117.79461946474831,-7.523998455521985e-10,2.1071005667713805e-08
1.1610908508300781,0.4998610135936838,-3.876351830132985e-11,1.4985215356565876e-06,3.992131512931587e-05,-6.720306190293878e-06,-2.795673758900346e-09,117.79465797046561,-4.330040273385627e-09,2.148827593466407e-08
1.1710906028747559,0.49986140650913097,-3.8884763259890224e-11,1.4984912197875591e-06,3.878239371790936e-05,-6.720314923771474e-06,-2.7293052777863965e-09,117.79469556932095,6.735776554578354e-10,2.1355055487837227e-08
1.181229829788208,0.49986178821110216,-3.898485669424472e-11,1.4984643625883254e-06,3.767528067481589e-05,-6.720324237774221e-06,-2.6623209405321013e-09,117.79473225852821,2.7172249641299606e-09,2.0666083207568353e-08
1.1913280487060547,0.49986215901353015,-3.907543803330583e-11,1.4984381699215778e-06,3.659922084380161e-05,-6.720318273869284e-06,-2.596447607016023e-09,117.79476802910256,-2.970608984492751e-10,1.9944091277784848e-08
1.2012131214141846,0.4998625192227804,-3.915699496473367e-11,1.4984126218388638e-06,3.555345520362519e-05,-6.720312228071282e-06,-2.5327685864851903e-09,117.79476802910256,-2.970608984492751e-10,1.9944091277784848e-08
1.211247205734253,0.4998628691375971,-3.922334616326741e-11,1.4983901671502204e-06,3.45372223419592e-05,-6.720314669215953e-06,-2.468973770378487e-09,117.79480289242832,-1.0801836248380825e-09,2.1119715669024042e-08
1.221278190612793,0.4998632090491486,-3.9290238035356326e-11,1.4983658295112421e-06,3.3549763466648e-05,-6.720319127621863e-06,-2.407332513624732e-09,117.7948368324402,-1.1663384641771857e-09,1.7633431629790475e-08
1.2311995029449463,0.49986353924096394,-3.935122664547223e-11,1.4983420656580054e-06,3.259031739262914e-05,-6.720324402636913e-06,-2.349668481672855e-09,117.79486987703633,-1.5475076012294586e-09,1.968107787159168e-08
1.241502285003662,0.4998638599890791,-3.94078373188709e-11,1.4983189017467584e-06,3.1658141737113136e-05,-6.720325490788531e-06,-2.2903624994035713e-09,117.79493331672862,-3.6054989809714e-10,1.9003549752913407e-08
1.2512187957763672,0.499864171562151,-3.946173380856409e-11,1.498296309550996e-06,3.075250158521163e-05,-6.720322129067126e-06,-2.2330021204779937e-09,117.79496371814004,-2.3471110879511037e-09,1.8485095096970605e-08
1.2611184120178223,0.499864474221512,-3.951465610856895e-11,1.4982743045317318e-06,2.9872665605207572e-05,-6.7203267495798646e-06,-2.1742640955594392e-09,117.79499329340321,1.1881584136702594e-09,1.6864582627965086e-08
1.2711091041564941,0.49986476822120873,-3.957383322036818e-11,1.498250761284045e-06,2.9017915787388556e-05,-6.720330481443279e-06,-2.118523813703167e-09,117.79502203167878,1.3371429710001825e-09,1.4257685145360743e-08
1.2810935974121094,0.49986505380831725,-3.9630340378828214e-11,1.4982299063864088e-06,2.818756211506983e-05,-6.720324955797089e-06,-2.064625087928086e-09,117.79504996289805,-2.7811719732762086e-09,1.8575778476179194e-08
1.2912945747375488,0.49986533122298415,-3.968474834054794e-11,1.498211538751907e-06,2.7380915729507724e-05,-6.720326731313992e-06,-2.0191277315233063e-09,117.79504996289805,-2.7811719732762086e-09,1.8575778476179194e-08
1.3011510372161865,0.49986560069859837,-3.97504337244354e-11,1.4981916559091696e-06,2.6597309689965095e-05,-6.720336248058466e-06,-1.965412368290395e-09,117.79507710503948,-1.7764463832239952e-09,1.510862261168422e-08
1.3112387657165527,0.4998658624619681,-3.982276835731899e-11,1.4981722607114548e-06,2.5836095198576494e-05,-6.720342758783391e-06,-1.9184985414968363e-09,117.79510348884574,-1.4046976004253309e-09,1.4868127227660177e-08
1.3212957382202148,0.49986611673353953,-3.9902677812627733e-11,1.4981533250166295e-06,2.5096641610455424e-05,-6.7203494562901e-06,-1.874536925684229e-09,117.7951291153169,-2.0790642107221258e-09,1.2867101486721544e-08
