time,z,phi,theta,z_dot,phi_dot,theta_dot,u1_fl,u2_fr,u3_rl,u4_rr
0.2,0.09735160238382747,0.11750837849734477,-0.07913862975058648,-0.3634444305038381,-0.565913700986001,0.3699793500343394,-7.893243453688513,-3.262573107407816,-3.074781741039432,1.555888605241266
0.21,0.09378300203028632,0.11198095360365978,-0.07552251543830944,-0.35041289878860216,-0.5398842164362898,0.35347715227805804,-7.602133221860693,-3.147183651687986,-2.9862668914755335,1.4686826786971738
0.22,0.09034235668962076,0.1067074223014877,-0.07206769988360011,-0.3378485101855981,-0.5151188521964027,0.3377092336062967,-7.318489424461579,-3.0414220552426863,-2.8954296474897965,1.381637721729097
0.23,0.08702507949911602,0.10167564345240267,-0.06876699371810994,-0.32573452702686145,-0.4915193363773902,0.32264529539069703,-7.040459055458986,-2.945756643262707,-2.801534162734915,1.2931682494613645
0.24,0.08382674799293668,0.09687444375588003,-0.06561351588108594,-0.3140548016272803,-0.4689903593962467,0.308254030493331,-6.772781648932098,-2.8545535159816677,-2.7099612659683703,1.208266866982061
0.25,0.08074309826180767,0.09229339548958061,-0.0626006951393445,-0.30279376429516386,-0.4474771243296224,0.29450478437057315,-6.518054899245558,-2.7646679714078854,-2.62361300480207,1.1297739230356034
0.26,0.0777700192664092,0.08792251026824408,-0.059722258509660356,-0.2919364048101004,-0.4269460450466623,0.28136853383653576,-6.27535605651227,-2.676547962355615,-2.5418074213524715,1.057000672804184
0.27,0.07490354734560431,0.08375214991710786,-0.05697221480432662,-0.2814682520565658,-0.4073607592109273,0.2688179131296338,-6.042843064797435,-2.5915185608548175,-2.4629935405609356,0.988330963381683
0.28,0.072139860926225,0.07977307886980858,-0.05434483964771131,-0.2713753540812689,-0.38867732755336426,0.25682690427893756,-5.819563687494052,-2.5099872224584203,-2.3865459256805224,0.9230305393551104
0.29,0.06947527542724405,0.07597650613972516,-0.05183466313297625,-0.2616442591417716,-0.37085082712052003,0.24537061613450104,-5.605371756122847,-2.4315679569578297,-2.312640339872763,0.861163459292255
0.3,0.06690623834880323,0.07235406929741431,-0.04943645892315537,-0.25226199767143737,-0.3538403928710224,0.2344252119252319,-5.400201309571637,-2.3558250756700456,-2.241509775397427,0.8028664585041643
0.31,0.06442932453780253,0.06889779412095465,-0.04714523377028279,-0.24321606499202966,-0.33760917040729893,0.22396789626150013,-5.203736278212061,-2.2826012472796737,-2.173116141059131,0.748018889873256
0.32,0.06204123162312565,0.06560006476976114,-0.044956217205460454,-0.23449440466665233,-0.3221223094563728,0.2139768942065031,-5.015519976791211,-2.211900962715653,-2.1072665348530886,0.6963524792224687
