time,z,phi,theta,z_dot,phi_dot,theta_dot,u1_fl,u2_fr,u3_rl,u4_rr
0.11,0.16859153012494194,0.25874377266538523,-0.1695278016853613,-0.40420742113696706,-0.567333819488669,0.3988863014469134,-0.00023083668,0.0004325104,0.00024260208,0.0007623448
0.12,0.16453649024390762,0.25301586785200164,-0.1655199296962942,-0.40638855171518257,-0.5776162521871571,0.4022681071720464,-0.00014752988,0.00044195028,0.00030820072,0.0007544975
0.13,0.16047119032269927,0.24720316130202388,-0.16149007563893497,-0.40633333614487815,-0.5843789688783896,0.4033529525587912,-9.599235e-05,0.00044735987,0.00035158172,0.0007504192
0.14,0.1564159061425958,0.24133841366622225,-0.15745921603625146,-0.40444744371151176,-0.5880991382166428,0.4025289387828057,-7.136352e-05,0.0004493571,0.00037602708,0.0007495121
0.15,0.15238719238528053,0.23544990542943234,-0.153444745122442,-0.40107129525700597,-0.5891968021028858,0.4001259650947302,-6.946083e-05,0.00044846442,0.00038438663,0.0007512574
0.16,0.14839848221717564,0.22956197429460887,-0.14946101302568932,-0.39649034944966377,-0.5880415165760833,0.3964242706873137,-8.668937e-05,0.00044513727,0.00037911162,0.0007552183
0.17,0.14446059232023337,0.22369549006636139,-0.1455197849385535,-0.39094377333263386,-0.5849582266581715,0.3916617282178218,-0.00011996552,0.00043976912,0.00036234036,0.0007610251
0.18,0.14058214822219176,0.21786827424520713,-0.14163063282356136,-0.38463175075585915,-0.5802324632031963,0.38604007135529184,-0.00016662851,0.00043269666,0.00033589453,0.00076834345
0.19,0.1367699424475772,0.21209547071386362,-0.1378012695158844,-0.37772164256496243,-0.5741149398837517,0.37973021182644423,-0.00022440497,0.00042421138,0.0003013499,0.00077690976
0.2,0.13302923604536365,0.20638987316150437,-0.13403783364445634,-0.3703531787107376,-0.5668256194450626,0.37287677917908396,-0.00029132608,0.0004145638,0.00026008114,0.0007864828
0.21,0.12936401239231546,0.20076221424243482,-0.13034513256301805,-0.3626428342946037,-0.5585573101582098,0.36560199654510095,-0.0002913596,0.00041032908,0.00026941672,0.0007836004
0.22,0.1257771912558786,0.19522142193463723,-0.126726849710587,-0.35468742440747336,-0.5494786431629232,0.3580089356523969,-0.00027952623,0.00040686736,0.0002877228,0.00077816704
0.23,0.1222708084715757,0.18977484496631516,-0.1231857210915956,-0.3465673937197868,-0.539737273798865,0.3501844456775711,-0.00026750285,0.00040322682,0.00030614063,0.00077233417
0.24,0.1188461665408428,0.18442845062526358,-0.1197236853329347,-0.33834936514203173,-0.5294622239611045,0.3422015244130844,-0.00025534537,0.00039945403,0.00032457337,0.0007661828
0.25,0.11550396159037686,0.17918700006135935,-0.11634201168794414,-0.33008832890674733,-0.518766044296405,0.33412136611187915,-0.00024879258,0.00039692177,0.00033408776,0.0007635881
0.26,0.11224439009835882,0.17405420292630724,-0.11304140906142272,-0.3218295091995981,-0.5077467880596931,0.32599511710663753,-0.00024563167,0.0003951285,0.00033811852,0.0007631029
0.27,0.10906723855482885,0.1690328538041302,-0.1098221187863728,-0.31360991967204155,-0.49648968561611156,0.3178653765552387,-0.00024234317,0.00039325422,0.000342194,0.0007623746
0.28,0.10597195878303478,0.1641249527062047,-0.10668399352828407,-0.3054596824419811,-0.48506866008108707,0.3097674760289158,-0.00023893453,0.0003913273,0.00034631416,0.0007614405
0.29,0.10295773110864836,0.15933181117703432,-0.10362656436175421,-0.29740314525135836,-0.4735476924684238,0.3017305704403946,-0.00023544673,0.00038935477,0.00035042316,0.0007603285
0.3,0.1000235172865569,0.15465414565282348,-0.1006490977562838,-0.2894598179763529,-0.46198200970614756,0.2937785694865896,-0.00023188349,0.00038735336,0.0003545396,0.0007590675
0.31,0.09716810482383925,0.15009215964523606,-0.09775064394961228,-0.28164516110968096,-0.45041913441145937,0.2859309323080692,-0.00022827368,0.00038533472,0.00035862252,0.0007576891
0.32,0.09439014405781673,0.14564561604877177,-0.09493007797452578,-0.27397124981727716,-0.43889981288128604,0.27820334522263734,-0.0002246229,0.00038331002,0.00036269054,0.00075619994
0.33,0.09168817913429456,0.14131390072082917,-0.09218613441998208,-0.2664473328486305,-0.4274588347815037,0.2706082997607788,-0.00022095349,0.0003812858,0.0003667064,0.0007546288
0.34,0.08906067385145829,0.1370960783507106,-0.08951743684918814,-0.2590803030223234,-0.41612575761615883,0.26315558549049684,-0.00021727383,0.00037927227,0.00037067756,0.00075299246
0.35000000000000003,0.0865060331830513,0.1329909415164583,-0.08692252266240635,-0.2518750930200503,-0.40492554642854345,0.2558527101666349,-0.00021360815,0.0003772718,0.00037458912,0.000751304
0.36,0.08402262116653937,0.12899705372532827,-0.08439986407701638,-0.24483500839040628,-0.39387913889948056,0.24870525777192498,-0.0002099555,0.00037529273,0.00037844107,0.0007495736
0.37,0.0816087757341422,0.12511278714118734,-0.0819478857992689,-0.23796200749003188,-0.3830039442216293,0.2417171935393229,-0.00020632986,0.00037333695,0.00038222224,0.00074781897
0.38,0.07926282097378376,0.12133635562105465,-0.07956497987769451,-0.2312569368345388,-0.372314283592292,0.23489112379325155,-0.00020273402,0.00037140958,0.00038593635,0.00074604293
0.39,0.07698307723019994,0.1176658436111657,-0.07724951815654041,-0.22471972879437835,-0.3618217788793755,0.22822851712606193,-0.00019918755,0.0003695148,0.00038957968,0.0007442632
0.4,0.0747678693920062,0.11409923138916431,-0.0749998626862809,-0.21834956761428348,-0.3515356956652468,0.22172989267733068,-0.0001956867,0.00036765402,0.0003931448,0.00074248156
0.41000000000000003,0.07261553365596754,0.11063441708288672,-0.07281437439620707,-0.2121450287191148,-0.34146324571796144,0.21539498018682834,-0.00019223616,0.00036582677,0.00039662793,0.00074069994
0.42,0.07052442301387614,0.1072692358465889,-0.07069142028922697,-0.20610419553146125,-0.33160985376438634,0.20922285613288807,-0.00018885266,0.0003640377,0.0004000403,0.00073893415
0.43,0.06849291166881652,0.10400147653071687,-0.06862937938026013,-0.2002247573211762,-0.32197939265805414,0.20321205941745218,-0.00018552691,0.00036228914,0.0004033707,0.00073718606
0.44,0.0665193985548503,0.10082889614296109,-0.06662664756821582,-0.19450409112935538,-0.3125743905311663,0.19736068943270785,-0.00018226914,0.0003605755,0.00040661916,0.0007354575
0.45,0.0646023101065582,0.09774923236372957,-0.06468164160300083,-0.188939330259259,-0.30339621326683514,0.19166648937964156,-0.00017907843,0.00035890238,0.00040978566,0.00073374854
0.46,0.06274010240200087,0.09476021434839457,-0.06279280228511121,-0.18352742142833853,-0.2944452251224437,0.1861269167739709,-0.00017596036,0.0003572693,0.00041287392,0.0007320703
0.47000000000000003,0.06093126278303361,0.09185957202175316,-0.06095859701539666,-0.1782651724193276,-0.285720930061442,0.18073920319186781,-0.00017291121,0.00035568047,0.00041588396,0.00073042465
0.48,0.05917431104030287,0.08904504404638067,-0.05917752179524807,-0.17314929172411178,-0.27722209599606573,0.17550040468873124,-0.00016993843,0.0003541275,0.00041881576,0.00072880695
0.49,0.05746780023633911,0.08631438462545292,-0.05744810276267443,-0.16817642147474282,-0.2689468639624566,0.1704074444107613,-0.00016703457,0.00035261502,0.00042166188,0.0007272209
0.5,0.05581031722873596,0.08366536928160007,-0.055768897337074914,-0.16334316466107815,-0.2608928440140722,0.16545714842611495,-0.00015079044,0.00036310963,0.00044201687,0.0007148064
0.51,0.0542004830707442,0.08109579996436383,-0.05413849517161003,-0.15864608338814418,-0.25305715500315784,0.16064624936727712,-0.00012730435,0.00038016448,0.00047187507,0.0006964975
0.52,0.05263695311919562,0.07860350922174433,-0.05255551873436701,-0.154081757122761,-0.24543656923266072,0.15597145496772183,-0.000104474835,0.0003967411,0.0005008988,0.00067869807
0.53,0.051118416780389524,0.076186363324269,-0.05101862344434641,-0.1496467982512757,-0.23802757922939977,0.1514294699864183,-8.2286075e-05,0.00041284738,0.00052909553,0.0006613969
0.54,0.049643597205976366,0.07384226492930904,-0.04952649770697484,-0.1453378472014445,-0.2308264239324389,0.14701699509203295,-6.072875e-05,0.00042849453,0.00055649504,0.0006445828
0.55,0.04821125096010867,0.0715691553639867,-0.048077862878508446,-0.14115158256323773,-0.22382913816514824,0.14273074169536848,-3.979262e-05,0.00044369325,0.0005831085,0.0006282483
0.56,0.04682016759558793,0.06936501644535718,-0.04667147309567349,-0.13708472922749967,-0.2170315958392334,0.13856744414166453,-1.9451603e-05,0.00045845425,0.00060896203,0.0006123786
0.5700000000000001,0.04546916915744838,0.06722787189748076,-0.045306114994543664,-0.13313406481113027,-0.21042954749211215,0.13452386973033412,-1.9537285e-05,0.00046131806,0.00060877204,0.0006017168
0.58,0.04415710942704308,0.06515578812547891,-0.043980607259540734,-0.12929646384719395,-0.20401870997446184,0.13059684223432882,-2.5870278e-05,0.00046048267,0.0006006174,0.0005928618
