time,z,phi,theta,z_dot,phi_dot,theta_dot,u1_fl,u2_fr,u3_rl,u4_rr
0.39,8.682852898410228e-07,-1.6341430280448357e-06,9.192376409813724e-07,1.5861392783247627e-06,-3.2427826429164007e-06,1.7091285872895986e-06,-0.00023664907,0.00043547805,0.00033748895,0.00031066453
0.4,8.839208864307419e-07,-1.6661083793547387e-06,9.360845523083079e-07,1.5411757907325088e-06,-3.150601403565271e-06,1.6604583684858596e-06,-0.00023664907,0.00043547945,0.00033748522,0.00031066546
0.41000000000000003,8.991126986527799e-07,-1.69716148643982e-06,9.524508680999238e-07,1.4973804607208791e-06,-3.060342992071538e-06,1.6130088941575946e-06,-0.0002366472,0.00043547992,0.00033748895,0.00031066453
0.42,9.13872369312177e-07,-1.727321734848067e-06,9.68348803939645e-07,1.4547448429035509e-06,-2.9720368641436034e-06,1.5667808144986854e-06,-0.00023664907,0.00043547852,0.00033748522,0.00031066267
0.43,9.28211357553702e-07,-1.756608903416707e-06,9.83790499703936e-07,1.4132413073431099e-06,-2.8857317037249713e-06,1.5217588431214985e-06,-0.00023665186,0.00043547712,0.00033748895,0.00031066267
0.44,9.421409326835307e-07,-1.7850430867535155e-06,9.987880249997052e-07,1.3728589722144008e-06,-2.8014428164960927e-06,1.4779437160533002e-06,-0.00023665,0.00043547573,0.00033748522,0.00031065894
0.45,9.556721809565735e-07,-1.8126445129123349e-06,1.0133532380368816e-06,1.333572604191827e-06,-2.7191816756908514e-06,1.43529376295522e-06,-0.00023664813,0.00043547805,0.00033748522,0.00031066174
0.46,9.68816014099004e-07,-1.839433535971641e-06,1.027497755382028e-06,1.2953720415772227e-06,-2.6389619486679563e-06,1.3938012803041175e-06,-0.00023664907,0.00043547666,0.00033748522,0.00031066267
0.47000000000000003,9.815831390790159e-07,-1.8654305286659745e-06,1.0412330841396696e-06,1.2582271783673349e-06,-2.560774288141334e-06,1.3534522845358178e-06,-0.0002366472,0.00043547666,0.00033748522,0.00031066267
0.48,9.939840105829594e-07,-1.8906557435008942e-06,1.0545705068370144e-06,1.2221173690133566e-06,-2.4846041368835406e-06,1.3142163756474875e-06,-0.00023665093,0.00043547666,0.0003374815,0.00031066453
0.49,1.006028830083062e-06,-1.9151293638472366e-06,1.067521069137876e-06,1.1870129392586615e-06,-2.4104518473517698e-06,1.2760761910816869e-06,-0.00023664534,0.0004354748,0.00033748522,0.00031066174
0.5,1.0177275754780427e-06,-1.9388712774983333e-06,1.0800955726180211e-06,1.1528983933419546e-06,-2.3382594654204506e-06,1.2390007224143425e-06,-0.00023665093,0.00043547666,0.0003374815,0.0003106608
0.51,1.029089970156866e-06,-1.9619011602238706e-06,1.0923045604067625e-06,1.1197389897737512e-06,-2.268040716344833e-06,1.2029689946978697e-06,-0.00023665,0.0004354762,0.0003374815,0.00031066174
0.52,1.0401254891481916e-06,0.0009484618414865139,-0.0004395391521889987,1.0875191771913345e-06,0.1852758636626181,-0.0854169610087885,0.0001259353,0.00053586345,0.00044111162,0.00021971436
0.53,1.0526989520578251e-06,0.003613553342059934,-0.0016574708156980877,1.4151681339756606e-06,0.3435145848868671,-0.15586686225573584,0.00054640323,0.00062199077,0.0007572733,0.00018751761
0.54,1.0712941276447566e-06,0.0077396948153594,-0.0035146086137295383,2.2736127562984476e-06,0.4780011419071583,-0.21360629933813594,0.00020645838,0.0006430908,0.000842195,0.00020887563
0.55,1.096790485151255e-06,0.013104174852739622,-0.005893731045760548,2.805736896285381e-06,0.5916374610176164,-0.2605607631685123,-0.00015448406,0.0005618604,0.00062331185,0.00012318091
0.56,1.1241328870249465e-06,0.019511578201377236,-0.008695425406382063,2.6651569254181686e-06,0.6869877552750987,-0.2983739544340903,-0.00020820275,0.00053039147,0.00064656883,0.0001777648
0.5700000000000001,1.1501095618714896e-06,0.02679060444444703,-0.011835471915462413,2.5324427272113256e-06,0.7663169069321938,-0.3284471614101402,-0.00015924871,0.0005063503,0.0006998889,0.00023231702
0.58,1.1753415979184732e-06,0.03479124563456502,-0.015242604633845979,2.5125205984478632e-06,0.8316239775595567,-0.3519753138625516,-4.617311e-05,0.00045861583,0.00063348934,0.00012566475
0.59,1.1999139797646924e-06,0.04338228671025361,-0.018856603732922632,2.403544283257297e-06,0.8846732959334414,-0.36997735205389054,7.251371e-05,0.0004204656,0.0004973188,0.00011095824
0.6,1.2231675744442704e-06,0.0524490943866614,-0.022626663487,2.2503516701074024e-06,0.9270211589761937,-0.38332115125990085,1.4472753e-05,0.0003857906,0.000360433,0.00012800051
0.61,1.2441502510317368e-06,0.06189166159502698,-0.026509996100807922,1.9543257255935813e-06,0.9600402818859914,-0.3927458278319608,6.588176e-06,0.00036571966,0.00030663237,0.00010296283
0.62,1.2619864462519848e-06,0.07162288330486677,-0.030470644011090914,1.6225148588385243e-06,0.9849416756727574,-0.39888120073120537,2.1968968e-05,0.00035641482,0.0002910234,6.866502e-05
0.63,1.2766050838092615e-06,0.08156703136242678,-0.03447846718865949,1.3104239736028005e-06,1.0027926592184944,-0.40226343595721087,4.0915795e-05,0.00035608793,0.00026838854,6.106077e-05
0.64,1.288317934669411e-06,0.09165840259235923,-0.03850827707119115,1.040200792866447e-06,1.0145335233134667,-0.40334877674928776,5.3522177e-05,0.00037232926,0.0002626516,8.6289365e-05
0.65,1.2977448479349582e-06,0.10184012448320252,-0.04253909730843683,8.507279812690968e-07,1.0209924188072477,-0.40252522995939377,6.07362e-05,0.00038576918,0.00025948882,0.00010746764
0.66,1.305584713243295e-06,0.11206310054296625,-0.04655353324042783,7.209289145623965e-07,1.0228984397992593,-0.4001226674150661,6.501097e-05,0.00038785813,0.00026881322,9.034807e-05
0.67,1.3122252055339892e-06,0.12228507855028747,-0.050537234215665874,6.103123651320418e-07,1.0208931515570514,-0.3964213351570915,7.2885305e-05,0.00039872248,0.00027718022,9.3261246e-05
0.68,1.3179655346905674e-06,0.13246982613749794,-0.05447843446295908,5.396362809272095e-07,1.0155405620024676,-0.39165908868777055,8.2349405e-05,0.00041592214,0.0002839826,0.000112450216
0.6900000000000001,1.3232578068504062e-06,0.1425864019977963,-0.05836756129803841,5.190633958556476e-07,1.007336289520059,-0.3860376500471077,9.140745e-05,0.0004371195,0.00028863922,0.0001444188
0.7000000000000001,1.3286122911839492e-06,0.1526085126733128,-0.06219690106883475,5.503400922045334e-07,0.9967155364597743,-0.37972792343859724,9.994581e-05,0.00046163145,0.00029131398,0.000187309
0.71,1.3345441606584548e-06,0.16251394438009797,-0.06596031427855974,6.32781614145531e-07,0.9840601418160954,-0.37287453559827916,0.00011040643,0.0004922934,0.0002799742,0.00025742175
0.72,1.3415984191270914e-06,0.17228406097221285,-0.06965299269729715,7.727991698543479e-07,0.9697047741706246,-0.36559971068600805,0.00012207776,0.0005276832,0.00025803968,0.00034853956
0.73,1.3503576162122669e-06,0.1819033607280254,-0.07327125231054447,9.71659552128065e-07,0.9539425150478675,-0.35800657775260414,0.00013358984,0.00056546973,0.00023244694,0.00044945115
0.74,1.3613832957611263e-06,0.19135908543848038,-0.07681235686102093,1.2241143830546587e-06,0.9370297503405149,-0.3501819946769908,0.00014714617,0.00059481757,0.00021770224,0.000515928
0.75,1.3750385375207176e-06,0.2006408758562439,-0.08027436766023487,1.4966797780486183e-06,0.9191905609263425,-0.3421989881511041,0.00017845258,0.00062454725,0.00023350492,0.0005543181
0.76,1.3915796366853824e-06,0.209740467655547,-0.0836560156455709,1.800015830933907e-06,0.9006204486341058,-0.3341187741970663,0.00018212199,0.00065300567,0.00026360154,0.00058167754
0.77,1.4111784506772707e-06,0.2186514221160335,-0.08695659195459976,2.107817754132748e-06,0.8814895655846944,-0.3259924499425196,0.00013116375,0.00066695875,0.00023804605,0.00063576875
0.78,1.4334857544437732e-06,0.2273688876162929,-0.0901758547871932,2.3438854984067675e-06,0.8619456522786736,-0.3178625619959946,7.2006136e-05,0.0006659082,0.0002029948,0.0006914814
0.79,1.457724361803464e-06,0.23588939094080924,-0.09331395071222466,2.4967002673029993e-06,0.8421170581656965,-0.3097644334195699,6.9942325e-06,0.00065391464,0.00016139075,0.0007479894
0.8,1.483047840131385e-06,0.2442106542446744,-0.09637134784499439,2.5636399281228184e-06,0.8221148737611976,-0.301727218498633,-1.7678365e-05,0.00063927984,0.00011168048,0.0007773773
0.81,1.508685621807355e-06,0.25233143346005665,-0.09934877951856282,2.561832973077967e-06,0.8020350849374315,-0.293774946283266,2.1014363e-05,0.0006107609,4.1287392e-05,0.00074843736
0.8200000000000001,1.533899217674743e-06,0.26025137639542506,-0.10224719679348182,2.4814646785874265e-06,0.781960365202275,-0.2859272537573302,5.9690326e-05,0.0005825218,-2.7485192e-05,0.00071876263
0.8300000000000001,1.5579826636606299e-06,0.26797089652336475,-0.10506772660449266,2.338006697864102e-06,0.7619614313276659,-0.2781997899304548,0.00010113884,0.00054793525,-1.73226e-06,0.0006448948
0.84,1.58054967835476e-06,0.27549106278370816,-0.10781163559443604,2.178830705291665e-06,0.7420988774892346,-0.2706049387546063,0.00011323206,0.00051510567,3.4466386e-05,0.00058486173
0.85,1.601448528439381e-06,0.28281350211776757,-0.11048030046385503,2.0050030975447845e-06,0.7224239145995981,-0.26315240318563465,0.00012499746,0.00048280973,7.099286e-05,0.0005249684
0.86,1.6205530626288878e-06,0.2899403131680699,-0.11307518366542481,1.8204752938952463e-06,0.7029798445186038,-0.25584969269310176,0.00014195219,0.00045386143,0.00010219589,0.00047823088
